372.668264315057,7125.13421627583
315.237571675093,7120.58562517893
242.767214572811,6893.39840615005
202.833781967697,7065.05838505169
280.673131303555,6923.82744261792
71.7177163651663,6968.86286340192
356.541818827139,6783.27033004897
186.335490705422,6559.26593946373
218.019607038286,6920.10863752896
109.066137398515,6850.32224787042
-2.03568643751517,6757.83090681108
276.698456096225,6801.11666566683
274.382383726321,6955.15268237885
325.643866760445,7025.69539412582
177.606437487073,6629.80672855052
270.701146050126,7058.36169592663
332.295354545222,6948.9310233264
17.1507158901049,6655.26191877265
261.296951368916,7027.50735505126
316.953048106508,6777.77885578118
422.915834489523,7239.61752809986
367.57105932669,7102.01386236707
170.964043168414,6604.90836440145
263.088832717196,6666.26187945288
0.908007586679801,6815.03717429443
52.5161114563501,6505.73760304846
240.183065933296,6980.83573263357
171.492211340181,6645.63370661429
213.22673862915,6566.72334672947
46.1252351661714,6596.55410588443
248.282208718611,6976.44373525233
119.34144449738,6767.55361132346
341.508923737079,6807.54092759702
29.6160103335134,6949.10646734626
185.537215888767,6665.99605748262
236.827152384328,6778.07125185264
181.300092497525,6967.37248963232
62.4075169656899,6502.78938535761
199.156041668632,6659.35921350424
373.529368284295,7137.24842516687
348.367120107632,7067.7320919458
161.473125615459,6982.05067425278
54.2373058408066,6838.13497358627
-12.4305198429049,6525.07789641259
272.32980673986,7024.09962724915
89.7108965311667,6787.71396441685
290.517259830273,7148.70504422586
369.770575161224,7091.32246533988
165.040050288079,6884.39051333755
296.045907263291,7056.57177680621
58.2101840887395,6853.18145409202
156.615790119963,6651.48085078189
13.7022212563173,6573.2285255583
280.381126079324,6869.65737282348
384.358934128044,6800.93664490759
-12.6074475076063,6875.00580413966
27.7688433157961,6482.80420415502
35.7526534119918,6482.33642975858
269.032928384893,6813.40388737502
22.5566794124773,6857.629498778
304.675318170921,6593.40278325997
397.849830030364,7212.88862540732
90.9779986264923,6887.60792074983
232.052095355143,6998.73444683049
308.694346688447,6569.77483507302
-22.7047501057646,6558.09721901671
6.55679565059641,6897.43955815268
270.306529904324,6752.41935969296
258.639328485446,7062.00745106174
315.314578559953,6924.27144483227
71.0136211137481,6474.51676435316
75.3178151605494,6969.24152761738
263.308207620115,7008.67427861788
301.138187632084,6709.13220079175
178.755108235957,6955.27952124664
120.018491583867,6851.35854411815
0.758786028224762,6771.81557379872
117.215018971898,6979.3350398878
169.190151065269,6766.19285030157
363.031637784306,6705.00128831905
318.483148297046,7146.85196927364
228.951125693439,6939.51677298885
1.98969894667553,6541.70885480115
299.71515636531,6978.10227940297
92.7344423422515,6532.37585625212
284.586106625745,6654.18899119116
257.783012999865,6959.02372731942
78.6659309186477,6712.28375238505
140.597537513289,6742.14714149529
332.486639137034,6702.8262257278
-22.1546260571117,6645.76386024394
115.756455076816,6643.88888746142
8.85018189935539,6668.32281893265
112.50674257261,6696.40505325021
